EC_number	Organism_name	Protein_file	Mol_file	pH	Temperature	kcat_value_with_ref
2.7.7.1	Homo sapiens	1NUP.pdb	mol_2774.sdf	7.5	37°C	[(0.55, '38'), (0.42, '38'), (0.55, '38'), (14.9, '38'), (0.42, '38'), (0.55, '38'), (0.42, '38'), (14.9, '38'), (14.9, '38'), (0.55, '38'), (14.9, '38'), (0.42, '38')]
2.7.7.1	Homo sapiens	1NUP.pdb	mol_2775.sdf	7.5	37°C	[(3.8, '38'), (6.9, '38'), (3.8, '38'), (42.9, '38'), (6.9, '38'), (3.8, '38'), (6.9, '38'), (42.9, '38'), (42.9, '38'), (3.8, '38'), (42.9, '38'), (6.9, '38')]
2.7.7.1	Homo sapiens	1NUP.pdb	mol_810.sdf	7.5	37°C	[(2.5, '38'), (8.8, '38'), (2.5, '38'), (53.9, '38'), (8.8, '38'), (2.5, '38'), (8.8, '38'), (53.9, '38'), (53.9, '38'), (2.5, '38'), (53.9, '38'), (8.8, '38')]
2.7.7.1	Homo sapiens	1NUP.pdb	mol_2777.sdf	7.5	37°C	[(2.5, '38'), (8.8, '38'), (2.5, '38'), (53.8, '38'), (8.8, '38'), (2.5, '38'), (8.8, '38'), (53.8, '38'), (53.8, '38'), (2.5, '38'), (53.8, '38'), (8.8, '38')]
2.7.7.4	Penicillium chrysogenum	1M8P.pdb	mol_810.sdf	8	30°C	[(10.8, '51'), (1.8, '51'), (10.8, '51'), (13.7, '51'), (10.8, '51'), (24.4, '51'), (1.8, '51'), (10.8, '51'), (1.8, '51'), (13.7, '51'), (1.8, '51'), (24.4, '51'), (13.7, '51'), (10.8, '51'), (13.7, '51'), (1.8, '51'), (13.7, '51'), (24.4, '51'), (24.4, '51'), (10.8, '51'), (24.4, '51'), (1.8, '51'), (24.4, '51'), (13.7, '51')]
2.7.7.4	Penicillium chrysogenum	1M8P.pdb	mol_2796.sdf	8	30°C	[(10.8, '51'), (1.8, '51'), (1.8, '51'), (10.8, '51')]
2.7.7.64	Leishmania major	3OH3.pdb	mol_2314.sdf	7.8	25°C	[(81.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (15.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (81.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (174.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (81.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (185.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (15.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (81.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (15.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (174.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (15.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (185.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (174.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (81.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (174.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (15.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (174.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (185.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (185.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (81.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (185.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (15.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (185.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}"), (174.0, "{10: 'Leishmania UDP-sugar pyrophosphorylase: the missing link in galactose salvage?. J. Biol,2010'}")]
2.7.7.65	Escherichia coli	4ZVF.pdb	mol_1825.sdf	8	24°C	[(0.016, '65'), (0.02, '65'), (0.016, '65'), (0.005, "{65: ''}"), (0.02, '65'), (0.016, '65'), (0.02, '65'), (0.005, "{65: ''}"), (0.005, "{65: ''}"), (0.016, '65'), (0.005, "{65: ''}"), (0.02, '65')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2423.sdf	7.5	37°C	[(0.3, '334'), (0.073, '367'), (0.073, '367'), (0.3, '334')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2828.sdf	the	60°C	[(0.2, '386'), (0.265, '386'), (0.2, '386'), (0.068, '386'), (0.2, '386'), (0.405, '386'), (0.265, '386'), (0.2, '386'), (0.265, '386'), (0.068, '386'), (0.265, '386'), (0.405, '386'), (0.068, '386'), (0.2, '386'), (0.068, '386'), (0.265, '386'), (0.068, '386'), (0.405, '386'), (0.405, '386'), (0.2, '386'), (0.405, '386'), (0.265, '386'), (0.405, '386'), (0.068, '386')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2423.sdf	the	60°C	[(0.24, '386'), (0.38, '386'), (0.24, '386'), (0.23, '386'), (0.24, '386'), (0.045, '386'), (0.38, '386'), (0.24, '386'), (0.38, '386'), (0.23, '386'), (0.38, '386'), (0.045, '386'), (0.23, '386'), (0.24, '386'), (0.23, '386'), (0.38, '386'), (0.23, '386'), (0.045, '386'), (0.045, '386'), (0.24, '386'), (0.045, '386'), (0.38, '386'), (0.045, '386'), (0.23, '386')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2832.sdf	the	60°C	[(0.15, '386'), (0.063, '386'), (0.15, '386'), (0.012, '386'), (0.15, '386'), (0.145, '386'), (0.063, '386'), (0.15, '386'), (0.063, '386'), (0.012, '386'), (0.063, '386'), (0.145, '386'), (0.012, '386'), (0.15, '386'), (0.012, '386'), (0.063, '386'), (0.012, '386'), (0.145, '386'), (0.145, '386'), (0.15, '386'), (0.145, '386'), (0.063, '386'), (0.145, '386'), (0.012, '386')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2423.sdf	DNA	37°C	[(0.0012, '345'), (0.021, '345'), (0.0012, '345'), (0.0027, '345'), (0.0012, '345'), (0.0028, '345'), (0.0012, '345'), (0.0016, '345'), (0.0012, '345'), (0.0036, '345'), (0.021, '345'), (0.0012, '345'), (0.021, '345'), (0.0027, '345'), (0.021, '345'), (0.0028, '345'), (0.021, '345'), (0.0016, '345'), (0.021, '345'), (0.0036, '345'), (0.0027, '345'), (0.0012, '345'), (0.0027, '345'), (0.021, '345'), (0.0027, '345'), (0.0028, '345'), (0.0027, '345'), (0.0016, '345'), (0.0027, '345'), (0.0036, '345'), (0.0028, '345'), (0.0012, '345'), (0.0028, '345'), (0.021, '345'), (0.0028, '345'), (0.0027, '345'), (0.0028, '345'), (0.0016, '345'), (0.0028, '345'), (0.0036, '345'), (0.0016, '345'), (0.0012, '345'), (0.0016, '345'), (0.021, '345'), (0.0016, '345'), (0.0027, '345'), (0.0016, '345'), (0.0028, '345'), (0.0016, '345'), (0.0036, '345'), (0.0036, '345'), (0.0012, '345'), (0.0036, '345'), (0.021, '345'), (0.0036, '345'), (0.0027, '345'), (0.0036, '345'), (0.0028, '345'), (0.0036, '345'), (0.0016, '345')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2826.sdf	7.4	37°C	[(0.28, '348'), (0.02, '348'), (0.02, '348'), (0.28, '348')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2826.sdf	DNA	37°C	[(0.38, '345'), (0.092, '345'), (0.38, '345'), (0.0055, '345'), (0.38, '345'), (0.0057, '345'), (0.38, '345'), (0.0022, '345'), (0.38, '345'), (0.0062, '345'), (0.092, '345'), (0.38, '345'), (0.092, '345'), (0.0055, '345'), (0.092, '345'), (0.0057, '345'), (0.092, '345'), (0.0022, '345'), (0.092, '345'), (0.0062, '345'), (0.0055, '345'), (0.38, '345'), (0.0055, '345'), (0.092, '345'), (0.0055, '345'), (0.0057, '345'), (0.0055, '345'), (0.0022, '345'), (0.0055, '345'), (0.0062, '345'), (0.0057, '345'), (0.38, '345'), (0.0057, '345'), (0.092, '345'), (0.0057, '345'), (0.0055, '345'), (0.0057, '345'), (0.0022, '345'), (0.0057, '345'), (0.0062, '345'), (0.0022, '345'), (0.38, '345'), (0.0022, '345'), (0.092, '345'), (0.0022, '345'), (0.0055, '345'), (0.0022, '345'), (0.0057, '345'), (0.0022, '345'), (0.0062, '345'), (0.0062, '345'), (0.38, '345'), (0.0062, '345'), (0.092, '345'), (0.0062, '345'), (0.0055, '345'), (0.0062, '345'), (0.0057, '345'), (0.0062, '345'), (0.0022, '345')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2829.sdf	7.4	37°C	[(0.02, '348'), (0.33, '348'), (0.33, '348'), (0.02, '348')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2790.sdf	DNA	37°C	[(0.021, '345'), (0.063, '345'), (0.021, '345'), (0.0023, '345'), (0.021, '345'), (0.00019, '345'), (0.021, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.063, '345'), (0.021, '345'), (0.063, '345'), (0.0023, '345'), (0.063, '345'), (0.00019, '345'), (0.063, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.0023, '345'), (0.021, '345'), (0.0023, '345'), (0.063, '345'), (0.0023, '345'), (0.00019, '345'), (0.0023, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.00019, '345'), (0.021, '345'), (0.00019, '345'), (0.063, '345'), (0.00019, '345'), (0.0023, '345'), (0.00019, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.021, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.063, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.0023, '345'), (0.025, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012'}"), (0.00019, '345')]
2.7.7.7	Saccharolobus solfataricus	1JX4.pdb	mol_2825.sdf	DNA	37°C	[(0.0045, '345'), (0.00055, '345'), (0.0045, '345'), (0.0033, '345'), (0.0045, '345'), (0.0049, '345'), (0.0045, '345'), (0.00032, '345'), (0.0045, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.00055, '345'), (0.0045, '345'), (0.00055, '345'), (0.0033, '345'), (0.00055, '345'), (0.0049, '345'), (0.00055, '345'), (0.00032, '345'), (0.00055, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.0033, '345'), (0.0045, '345'), (0.0033, '345'), (0.00055, '345'), (0.0033, '345'), (0.0049, '345'), (0.0033, '345'), (0.00032, '345'), (0.0033, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.0049, '345'), (0.0045, '345'), (0.0049, '345'), (0.00055, '345'), (0.0049, '345'), (0.0033, '345'), (0.0049, '345'), (0.00032, '345'), (0.0049, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.00032, '345'), (0.0045, '345'), (0.00032, '345'), (0.00055, '345'), (0.00032, '345'), (0.0033, '345'), (0.00032, '345'), (0.0049, '345'), (0.00032, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.0045, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.00055, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.0033, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.0049, '345'), (0.0016, "{345: 'Effects of N(2)-alkylguanine, O(6)-alkylguanine, and abasic lesions on DNA binding and bypass synthesis by the euryarchaeal B-family DNA polymerase vent (exo(-)). Chem. Res,2012', 371: 'Steric and electrostatic effects at the C2 atom substituent influence replication and miscoding of the DNA deamination product deoxyxanthosine and analogs by DNA polymerases. J. Mol,2009'}"), (0.00032, '345')]
